hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
8337, 0.00000, 1054.89, 181.164, 969.384, 132.237, 1032.49, 167.863
8338, 0.00000, 1109.06, 207.873, 989.268, 141.461, 1081.55, 192.064
8339, 0.00000, 1084.55, 194.97, 978.214, 135.67, 1078.63, 189.925
8340, 0.00000, 1113.27, 208.586, 996.377, 143.973, 1101.33, 200.207
8341, 0.00000, 1111.47, 206.589, 1007.86, 149.108, 1094.73, 196.092
8342, 0.00000, 1066.14, 184.334, 945.281, 118.15, 1056.43, 177.151
8343, 0.00000, 1087.35, 194.249, 966.744, 128.193, 1091.11, 193.751
8344, 0.00000, 1065.79, 183.121, 963.768, 126.278, 1069.62, 182.574
8345, 0.00000, 1070.59, 185.867, 948.036, 118.472, 1054.99, 175.326
8346, 0.00000, 1120.02, 209.221, 994.359, 140.505, 1097.93, 195.887
8347, 0.00000, 1109.33, 203.676, 1007.36, 147.036, 1122.3, 207.98
8348, 0.00000, 1062.12, 181.244, 953.731, 121.562, 1080.22, 188.212
8349, 0.00000, 1122.07, 210.258, 1013.88, 150.47, 1113.38, 203.873
8350, 0.00000, 1056.52, 179.02, 938.754, 114.123, 1038.63, 168.116
8351, 0.00000, 1063.24, 183.085, 947.662, 119.053, 1054.88, 176.85
8352, 0.00000, 1019.36, 161.829, 901.193, 96.7092, 995.205, 148.146
8353, 0.00000, 955.576, 130.843, 873.866, 83.7851, 955.702, 129.163
8354, 0.00000, 938.979, 123.266, 849.023, 72.0965, 927.843, 115.979
8355, 0.00000, 887.763, 97.7541, 815.825, 55.7572, 894.258, 99.471
8356, 0.00000, 911.943, 110.118, 821.7, 58.8494, 891.561, 98.0843
8357, 0.00000, 842.245, 75.2584, 757.353, 26.5978, 830.141, 67.553
8358, 0.00000, 898.038, 103.531, 807.665, 51.9109, 883.305, 94.1297
8359, 0.00000, 1021.68, 164.84, 922.65, 109.202, 1017.02, 160.843
8360, 0.00000, 1060.75, 184.363, 966.291, 131.24, 1063.99, 184.693
8361, 0.00000, 1006.05, 157.015, 925.786, 110.843, 1020.53, 163.042
8362, 0.00000, 1084.98, 195.655, 1010.91, 153.006, 1105.73, 205.286
8363, 0.00000, 1151.08, 228.398, 1065.44, 180.017, 1153.67, 228.581
8364, 0.00000, 1225.88, 264.94, 1115.67, 203.83, 1204.31, 252.312
8365, 0.00000, 1214.99, 258.543, 1106.42, 198.311, 1198.7, 248.701
8366, 0.00000, 1221.85, 260.347, 1096.19, 191.825, 1212.91, 253.942
8367, 0.00000, 1273.77, 284.466, 1152.45, 218.414, 1267.83, 279.259
8368, 0.00000, 1327.87, 309.565, 1216.1, 248.118, 1317.76, 302.236
8369, 0.00000, 1354.03, 321.332, 1224.7, 251.972, 1364.31, 324.574
8370, 0.00000, 1406.48, 346.243, 1289.06, 282.794, 1399.61, 341.273
8371, 0.00000, 1425.53, 355.43, 1301.98, 289.151, 1415.03, 349.418
8372, 0.00000, 1409.76, 348.627, 1294.4, 286.389, 1405.39, 345.233
8373, 0.00000, 1416.04, 350.728, 1312.46, 294.019, 1417.52, 349.576
8374, 0.00000, 1417.45, 352.674, 1306.99, 292.915, 1407.62, 346.672
8375, 0.00000, 1322.96, 308.281, 1218.85, 252.037, 1328.66, 310.734
8376, 0.00000, 1291.69, 295.792, 1194.72, 243.076, 1287.3, 293.469
8377, 0.00000, 1260.31, 282.096, 1154.03, 223.826, 1236.8, 269.733
8378, 0.00000, 1216.89, 261.002, 1121.38, 208.385, 1186.63, 244.937
8379, 0.00000, 1240.83, 272.96, 1152.96, 224.529, 1218.75, 261.607
8380, 0.00000, 1181.09, 244.187, 1087.47, 192.285, 1159.76, 232.728
8381, 0.00000, 1260.96, 283.188, 1169.42, 232.766, 1249.57, 277.405
8382, 0.00000, 1286.07, 295.086, 1186.62, 240.894, 1288.61, 296.257
8383, 0.00000, 1369.95, 335.935, 1262.96, 278.048, 1358.79, 330.345
8384, 0.00000, 1393.63, 346.714, 1283, 287.335, 1384.16, 342.312
8385, 0.00000, 1408.46, 352.918, 1292.01, 290.749, 1380.56, 338.74
8386, 0.00000, 1442.3, 367.24, 1325.06, 305.004, 1446.5, 369.128
8387, 0.00000, 1432.67, 360.126, 1320.63, 300.009, 1446.11, 365.859
8388, 0.00000, 1451.79, 365.942, 1331.76, 303.374, 1456.2, 368.061
8389, 0.00000, 1411.75, 345.383, 1290.84, 281.901, 1415.13, 346.737
8390, 0.00000, 1397.11, 336.175, 1264.55, 267.691, 1411.09, 343.192
8391, 0.00000, 1355.49, 316, 1207.75, 239.795, 1349.27, 312.715
8392, 0.00000, 1377.61, 325.311, 1228.5, 248.441, 1364.77, 318.818
8393, 0.00000, 1393.54, 331.464, 1255.39, 260.407, 1412.7, 340.36
8394, 0.00000, 1444.49, 355.835, 1294.99, 279.245, 1426.26, 346.82
8395, 0.00000, 1345.69, 314.094, 1236.08, 255.744, 1362.69, 322.156
8396, 0.00000, 1373.33, 327.613, 1237.48, 256.251, 1348.49, 315.616
8397, 0.00000, 1330.82, 307.15, 1222.63, 249.177, 1320.06, 302.294
8398, 0.00000, 1272.08, 280.552, 1182.81, 231.934, 1277.68, 283.554
8399, 0.00000, 1240.71, 267.917, 1148.09, 217.078, 1229.87, 262.415
8400, 0.00000, 1149.1, 224.833, 1060.96, 176.035, 1134.41, 217.484
8401, 0.00000, 1136.14, 219.553, 1045.34, 169.097, 1106.5, 204.385
8402, 0.00000, 1085.2, 195.442, 1016.17, 156.141, 1087.46, 196.428
8403, 0.00000, 1039.59, 173.217, 982.113, 139.46, 1040.99, 173.419
8404, 0.00000, 1041.83, 174.808, 976.993, 137.077, 1036.85, 171.716
8405, 0.00000, 1069.58, 188.656, 992.31, 144.76, 1069.35, 188.106
8406, 0.00000, 1078.2, 193.04, 997.876, 147.498, 1085.07, 195.938
8407, 0.00000, 1214.53, 259.315, 1140.32, 217.895, 1216.77, 260.616
8408, 0.00000, 1298.45, 299.781, 1185.26, 238.464, 1267, 283.866
8409, 0.00000, 1247.83, 273.878, 1149.23, 219.937, 1235.7, 267.282
8410, 0.00000, 1314.47, 304.45, 1200.41, 242.827, 1309.45, 301.438
8411, 0.00000, 1350.5, 319.744, 1225.52, 253.219, 1347.88, 317.864
8412, 0.00000, 1347.74, 314.832, 1241.6, 258.498, 1355.4, 318.509
8413, 0.00000, 1320.31, 300.823, 1200.21, 237.598, 1323.83, 302.013
8414, 0.00000, 1345.14, 311.297, 1231.35, 251.435, 1362.67, 319.369
8415, 0.00000, 1392.55, 331.587, 1240.75, 253.989, 1390.9, 330.191
8416, 0.00000, 1376.99, -66.3888, 1232.12, -140.561, 1379.91, -63.5116
8417, 0.00000, 1356.07, -76.7967, 1207.28, -152.502, 1338.89, -82.6134
8418, 0.00000, 1380.61, -65.6477, 1250.38, -132.465, 1374.23, -65.3876
8419, 0.00000, 1402.59, -56.074, 1267.73, -123.789, 1395.13, -56.004
8420, 0.00000, 1362.45, -75.4081, 1201.63, -156.621, 1335.8, -85.0302
8421, 0.00000, 1379.3, -66.9634, 1229.32, -142.384, 1370.28, -67.9357
8422, 0.00000, 1332.18, -90.1781, 1206.99, -154.982, 1319.73, -93.2804
8423, 0.00000, 1244.04, -134.709, 1128.45, -194.19, 1245.36, -131.091
8424, 0.00000, 1197.44, 244.961, 1089.87, 186.634, 1198.35, 245.304
8425, 0.00000, 1127.35, 212.653, 1008.69, 148.513, 1113.95, 205.559
8426, 0.00000, 1110.32, 205.32, 1018.44, 154.294, 1109.13, 204.262
8427, 0.00000, 1084.75, 193.217, 992.057, 141.859, 1077.6, 189.406
8428, 0.00000, 1063.45, 183.972, 963.895, 128.417, 1031.49, 166.931
8429, 0.00000, 1045.46, 175.687, 955.555, 124.851, 1031.66, 167.688
8430, 0.00000, 1118.11, 211.223, 1015.58, 154.243, 1116.87, 209.641
8431, 0.00000, 1190.92, 245.88, 1089.67, 190.012, 1185.49, 242.546
8432, 0.00000, 1228.42, 263.941, 1110.94, 200.196, 1212.47, 255.043
8433, 0.00000, 1269.67, 282.785, 1137.78, 211.685, 1248.4, 270.808
8434, 0.00000, 1294.41, 291.858, 1166.59, 223.76, 1283.57, 285.359
8435, 0.00000, 1333.94, 308.013, 1216.07, 245.53, 1327.39, 304.396
8436, 0.00000, 1316.77, 297.983, 1182.45, 227.676, 1319.23, 298.678
8437, 0.00000, 1319.69, 297.492, 1186.34, 227.445, 1320.55, 296.516
8438, 0.00000, 1295.71, -104.954, 1171.89, -168.319, 1303.76, -99.2817
8439, 0.00000, 1260.14, -120.599, 1125.2, -189.982, 1276.94, -111.012
8440, 0.00000, 1295.42, -103.548, 1152.28, -175.838, 1303.91, -97.8471
8441, 0.00000, 1252.56, -124.093, 1119.61, -192.042, 1259.96, -118.152
8442, 0.00000, 1263.94, -118.946, 1123.49, -189.814, 1266.78, -115.072
8443, 0.00000, 1255.87, -123.51, 1105.89, -199.537, 1255.17, -121.207
8444, 0.00000, 1211.52, -144.323, 1058.12, -223.522, 1188.78, -154.864
8445, 0.00000, 1207.24, -146.705, 1064.6, -219.338, 1194.67, -151.439
8446, 0.00000, 1206.14, -148.042, 1064.33, -221.619, 1177.97, -160.263
8447, 0.00000, 1147.67, -178.355, 988.524, -261.7, 1119.2, -191.022
8448, 0.00000, 1091.58, -207.598, 946.717, -284.913, 1059.97, -222.233
8449, 0.00000, 1018.97, 159.115, 891.361, 90.8254, 992.522, 144.699
8450, 0.00000, 993.233, 147.186, 875.865, 83.5644, 976.169, 137.26
8451, 0.00000, 960.075, 131.634, 851.38, 72.0692, 959.231, 129.633
8452, 0.00000, 888.485, 96.8307, 795.066, 44.7662, 878.042, 90.0413
8453, 0.00000, 889.284, 97.7724, 802.927, 48.7371, 883, 92.7868
8454, 0.00000, 965.281, 135.307, 859.074, 76.6732, 953.224, 127.693
8455, 0.00000, 1053.36, 178.075, 932.922, 112.362, 1039.3, 169.31
8456, 0.00000, 1074.08, 187.558, 951.683, 121.346, 1058.15, 177.774
8457, 0.00000, 1094.91, 196.506, 965.026, 126.881, 1073.34, 183.848
8458, 0.00000, 1171.97, 231.691, 1034.13, 158.479, 1166.18, 226.778
8459, 0.00000, 1189.72, 238.06, 1038.47, 159.17, 1184.12, 233.179
8460, 0.00000, 1210.98, 246.624, 1028.99, 153.172, 1163.28, 221.454
8461, 0.00000, 1259.38, -120.116, 1077.24, -213.869, 1223.85, -136.956
8462, 0.00000, 1205.57, -145.362, 1028.88, -235.429, 1181.52, -156.751
8463, 0.00000, 1211.58, -141.706, 1023.45, -236.981, 1184.37, -154.759
8464, 0.00000, 1193.99, -149.614, 994.968, -250.049, 1143.62, -173.953
8465, 0.00000, 1204.89, -144.134, 1007.12, -244.249, 1162.6, -164.53
8466, 0.00000, 1119, -185.992, 942.412, -275.712, 1087.46, -200.701
8467, 0.00000, 1137.58, -177.997, 957.857, -269.834, 1099.26, -196.436
8468, 0.00000, 1138.06, -179.122, 962.304, -269.099, 1097.54, -198.627
8469, 0.00000, 1131.84, -182.189, 986.22, -258.284, 1093.87, -200.488
8470, 0.00000, 1089.11, -204.59, 946.8, -279.724, 1068.47, -215.056
8471, 0.00000, 1103.43, -199.88, 962.616, -274.594, 1070.92, -216.28
8472, 0.00000, 1044.67, -230.693, 910.361, -302.764, 997.796, -254.665
8473, 0.00000, 1020.93, -243.94, 890.737, -314.614, 986.093, -261.648
8474, 0.00000, 987.889, 144.617, 877.289, 84.4252, 980.282, 139.376
8475, 0.00000, 959.477, 131.428, 847.375, 70.1697, 929.036, 114.64
8476, 0.00000, 963.648, 133.782, 847.944, 70.7821, 936.817, 119.029
8477, 0.00000, 975.304, 140.177, 876.188, 85.2745, 961.662, 131.582
8478, 0.00000, 984.585, 144.908, 885.032, 89.5756, 983.425, 142.404
8479, 0.00000, 1078.38, 190.563, 946.885, 119.606, 1039.72, 169.663
8480, 0.00000, 1068.27, 184.751, 934.554, 112.84, 1035.43, 166.41
8481, 0.00000, 1109.82, 203.158, 968.16, 127.883, 1098.48, 195.334
8482, 0.00000, 1188.37, 239.108, 1030.03, 156.371, 1148.91, 217.695
8483, 0.00000, 1218.29, 251.802, 1046.24, 162.762, 1166.93, 224.342
8484, 0.00000, 1289.54, -105.465, 1106.4, -202.624, 1248.03, -126.782
8485, 0.00000, 1233.55, -131.844, 1046.46, -229.408, 1182.37, -157.021
8486, 0.00000, 1226.77, -134.212, 1034.94, -233.497, 1163.16, -165.401
8487, 0.00000, 1229.36, -132.994, 1043.31, -229.21, 1178.24, -157.668
8488, 0.00000, 1199.87, -146.248, 1012.67, -242.555, 1154.36, -168.023
8489, 0.00000, 1149.68, -170.881, 966.16, -264.735, 1112.13, -188.487
8490, 0.00000, 1254.37, -120.945, 1056.13, -222.52, 1210.58, -141.551
8491, 0.00000, 1233.8, -131.712, 1054.23, -224.734, 1199.31, -148.112
8492, 0.00000, 1208.91, -144.544, 1042.96, -230.822, 1172.6, -162.019
8493, 0.00000, 1218.49, -139.498, 1060.83, -222.187, 1166.74, -165.088
8494, 0.00000, 1220.07, -140.757, 1082.76, -212.995, 1193.5, -153.327
8495, 0.00000, 1247.31, -128.313, 1094.62, -209.412, 1202.11, -150.096
8496, 0.00000, 1203.48, -151.31, 1059.75, -228.724, 1167.28, -169.125
8497, 0.00000, 1174.57, -167.109, 1043.99, -237.427, 1145.93, -180.221
8498, 0.00000, 1158.18, -175.636, 1044.16, -238.903, 1151.88, -178.716
8499, 0.00000, 1146.54, 221.578, 1025.84, 156.663, 1122.08, 208.071
8500, 0.00000, 1156.79, 227.272, 1040.24, 164.385, 1148.43, 221.888
8501, 0.00000, 1167.85, 233.032, 1051.03, 169.957, 1154.15, 225.054
8502, 0.00000, 1150.58, 225.682, 1037.22, 164.012, 1145.71, 221.793
8503, 0.00000, 1178.63, 238.898, 1073.2, 181.586, 1167.83, 232.28
8504, 0.00000, 1224.16, 259.187, 1097.06, 191.405, 1211.54, 251.861
8505, 0.00000, 1282.37, 285.4, 1134.93, 207.796, 1262.91, 274.291
8506, 0.00000, 1378.39, 327.957, 1209.5, 240.624, 1325.55, 300.413
8507, 0.00000, 1367.01, -70.0777, 1210.93, -152.617, 1338.95, -83.8412
8508, 0.00000, 1365.21, -70.3721, 1183.51, -164.601, 1329.1, -87.3907
8509, 0.00000, 1361.84, -71.1677, 1190.39, -159.974, 1330.88, -85.6965
8510, 0.00000, 1312.82, -93.9511, 1146.56, -179.879, 1270.69, -114.178
8511, 0.00000, 1336.63, -82.5084, 1160.27, -173.339, 1294.34, -102.387
8512, 0.00000, 1334.87, -83.8196, 1167.49, -169.29, 1308.54, -95.2155
8513, 0.00000, 1366.59, -68.4733, 1194.73, -156.524, 1318.73, -90.7104
8514, 0.00000, 1439.19, -34.0832, 1255.42, -128.212, 1387.43, -58.7393
8515, 0.00000, 1521.51, 3.49991, 1345.06, -86.4668, 1491.51, -9.37395
8516, 0.00000, 1504.78, -4.34571, 1326.9, -95.9252, 1456.95, -26.0763
8517, 0.00000, 1578.29, 30.744, 1433.35, -45.0091, 1533.76, 9.9474
8518, 0.00000, 1486.68, -12.846, 1326.96, -95.8592, 1453.73, -28.0649
8519, 0.00000, 1498.57, -7.97426, 1349.78, -85.5184, 1469.47, -20.9059
8520, 0.00000, 1488.48, -13.0773, 1348.42, -87.4648, 1454.16, -28.6194
8521, 0.00000, 1427.81, -43.1144, 1294.46, -114.526, 1396.56, -57.7501
8522, 0.00000, 1344.13, -84.5939, 1229.74, -147.081, 1315.62, -98.3805
8523, 0.00000, 1360.86, -76.7979, 1250.68, -137.042, 1341.5, -85.8738
8524, 0.00000, 1357.35, -78.6088, 1227.41, -149.556, 1317.39, -98.2503
8525, 0.00000, 1403.67, -56.4438, 1296.19, -115.363, 1383.25, -65.8953
8526, 0.00000, 1323.66, 309.238, 1206.87, 246.189, 1308.64, 301.069
8527, 0.00000, 1459.75, 373.402, 1346.15, 312.578, 1447.57, 366.994
8528, 0.00000, 1480.71, 381.264, 1363.43, 318.52, 1462.82, 371.597
8529, 0.00000, 1553.02, 411.639, 1427.31, 346.045, 1550.28, 409.737
8530, 0.00000, 1607.09, 433.997, 1468.7, 361.4, 1585.7, 422.192
8531, 0.00000, 1611.28, 45.3102, 1462.66, -32.1126, 1600.84, 42.5817
8532, 0.00000, 1523.83, 4.01335, 1388.47, -67.0698, 1523.22, 5.40725
8533, 0.00000, 1520.63, 3.24625, 1347.75, -85.7635, 1497.41, -6.60659
8534, 0.00000, 1556.22, 20.8234, 1377.49, -71.3831, 1529.4, 8.35274
8535, 0.00000, 1500.87, -5.92217, 1330.27, -92.5304, 1477.24, -15.6795
8536, 0.00000, 1455.83, -26.9041, 1282.42, -114.54, 1420.86, -42.8974
8537, 0.00000, 1428.69, -40.0592, 1270.37, -120.051, 1426.33, -39.5525
8538, 0.00000, 1467.56, -21.2547, 1281.07, -115.778, 1435.35, -35.7747
8539, 0.00000, 1538.55, 11.0788, 1367.71, -75.378, 1512.5, 0.141723
8540, 0.00000, 1540.82, 11.9148, 1368.05, -75.3125, 1518.54, 3.00431
8541, 0.00000, 1557.98, 20.6073, 1396.99, -61.104, 1529.91, 8.66816
8542, 0.00000, 1496.73, -8.11769, 1350.98, -83.4872, 1456.65, -27.0675
8543, 0.00000, 1460.07, -26.3198, 1312.38, -102.554, 1417.71, -45.519
8544, 0.00000, 1436.4, -38.5423, 1306.91, -107.431, 1408.6, -51.1428
8545, 0.00000, 1380.18, -66.3593, 1250.52, -134.921, 1357.04, -77.0466
8546, 0.00000, 1349.63, -81.862, 1237.66, -142.029, 1331.97, -89.7386
8547, 0.00000, 1314.28, -99.7135, 1204.78, -159.421, 1300.46, -106.418
8548, 0.00000, 1241.52, 267.676, 1143.56, 214.272, 1230.73, 261.366
8549, 0.00000, 1289.89, 291.448, 1187.04, 235.785, 1276.94, 284.121
8550, 0.00000, 1313.6, 303.275, 1189.87, 237.154, 1302.06, 296.426
8551, 0.00000, 1361.03, 325.353, 1245.48, 263.585, 1358.72, 323.263
8552, 0.00000, 1450, 366.142, 1288.76, 281.395, 1414.08, 346.988
8553, 0.00000, 1468.74, 372.451, 1315.06, 292.88, 1438, 356.137
8554, 0.00000, 1498.73, 383.884, 1329.52, 296.872, 1455.18, 361.31
8555, 0.00000, 1529.01, 8.23149, 1355.46, -83.2018, 1495.06, -8.06841
8556, 0.00000, 1574.67, 30.0068, 1387.83, -67.1007, 1545.73, 16.4203
8557, 0.00000, 1498.96, -6.21784, 1323.48, -96.1253, 1470.52, -18.9177
8558, 0.00000, 1515.03, 1.493, 1342.77, -86.6784, 1493.3, -8.14482
8559, 0.00000, 1533.06, 10.1085, 1335.12, -89.4937, 1480.03, -14.27
8560, 0.00000, 1465.68, -21.4117, 1275.85, -116.64, 1424.45, -40.166
8561, 0.00000, 1472.18, -17.959, 1272.21, -118.42, 1436.9, -34.45
8562, 0.00000, 1498.04, -6.52274, 1310.57, -100.73, 1455.34, -25.7611
8563, 0.00000, 1490.1, -11.2807, 1326, -94.0471, 1464.12, -21.7788
8564, 0.00000, 1415.75, -46.4889, 1247.65, -131.307, 1392.12, -55.9924
8565, 0.00000, 1416.34, -45.6277, 1243.61, -132.424, 1387.54, -58.0908
8566, 0.00000, 1349.23, -78.3053, 1198.4, -155.257, 1328.86, -86.6881
8567, 0.00000, 1325.44, -90.219, 1164.43, -173.538, 1271.62, -115.487
8568, 0.00000, 1203.81, -150.907, 1074.17, -219.761, 1179.16, -162.343
8569, 0.00000, 1147.23, -179.857, 1018.11, -248.11, 1125.94, -189.686
8570, 0.00000, 1103.48, -202.083, 967.95, -275.278, 1070.89, -218.254
8571, 0.00000, 1072.42, -218.693, 950.586, -284.933, 1037.35, -236.806
8572, 0.00000, 1052.58, 175.995, 927.636, 109.11, 1037.45, 167.15
8573, 0.00000, 1037.62, 168.86, 920.881, 105.769, 1030.19, 163.747
8574, 0.00000, 1059.04, 179.709, 927.182, 108.86, 1069.61, 183.264
8575, 0.00000, 1113.84, 205.461, 994.676, 141.487, 1105.75, 200.176
8576, 0.00000, 1146.69, 220.626, 996.587, 141.427, 1130.63, 210.773
8577, 0.00000, 1112.06, 202.59, 956.691, 121.136, 1101.67, 195.153
8578, 0.00000, 1165.71, 225.941, 997.796, 139.385, 1152.37, 217.013
8579, 0.00000, 1262.9, -118.535, 1082.48, -211.759, 1237.17, -131.153
8580, 0.00000, 1253.41, -121.885, 1054.58, -223.395, 1214.91, -140.674
8581, 0.00000, 1211.7, -140.911, 1036.93, -229.864, 1193.36, -149.241
8582, 0.00000, 1237.45, -127.764, 1041.54, -226.516, 1212.45, -139.599
8583, 0.00000, 1156.98, -165.502, 959.477, -264.595, 1113.8, -185.472
8584, 0.00000, 1236.54, -126.918, 1013.81, -238.445, 1180.23, -153.944
8585, 0.00000, 1223.25, -132.829, 1011.1, -239.653, 1172.76, -157.406
8586, 0.00000, 1249.91, -120.838, 1042.71, -225.494, 1210.53, -139.909
8587, 0.00000, 1287.36, -104.397, 1083.94, -206.361, 1257.83, -118
8588, 0.00000, 1341.1, -78.5479, 1114.14, -192.933, 1281.26, -107.065
8589, 0.00000, 1305.57, -96.1274, 1087.92, -206.061, 1259.43, -118.394
8590, 0.00000, 1306.64, -96.4359, 1118.06, -193.232, 1254.24, -122.03
8591, 0.00000, 1261.23, -120.035, 1088.45, -209.548, 1230.99, -134.451
8592, 0.00000, 1237.63, -132.54, 1051.86, -229.938, 1190.75, -155.265
8593, 0.00000, 1192.93, -156.27, 1028.4, -242.998, 1154.81, -174.765
8594, 0.00000, 1194.7, -156.673, 1048.01, -234.349, 1154.68, -175.736
8595, 0.00000, 1148.14, -180.138, 1004.24, -257.256, 1118.17, -195.381
8596, 0.00000, 1175.11, -166.982, 1026.39, -247.036, 1139.97, -185.3
